@RELATION Restaurant

@ATTRIBUTE name_mongeelkan NUMERIC 
@ATTRIBUTE name_jaro_winkler NUMERIC 
@ATTRIBUTE name_smith_waterman NUMERIC 
@ATTRIBUTE addr_smith_waterman NUMERIC 
@ATTRIBUTE addr_mongeelkan NUMERIC 
@ATTRIBUTE addr_jaro_winkler NUMERIC 
@ATTRIBUTE type_jaro NUMERIC 
@ATTRIBUTE type_jaro_winkler NUMERIC 
@ATTRIBUTE type_smith_waterman NUMERIC 
@ATTRIBUTE city_jaro NUMERIC 
@ATTRIBUTE city_jaro_winkler NUMERIC 
@ATTRIBUTE city_smith_waterman NUMERIC 
@ATTRIBUTE class { match, mismatch }

@DATA
0.283,0.529,0.143,0.385,0.583,0.622,0.69,0.69,0.457,1,1,1,mismatch
0.267,0.508,0.182,0.271,0.483,0.686,0.437,0.437,0.267,1,1,1,mismatch
0.3,0,0.35,0.286,0.556,0.608,0.415,0.415,0.433,1,1,1,mismatch
0.3,0.439,0.3,0.143,0.356,0.524,0.415,0.415,0.433,1,1,1,mismatch
0.35,0.463,0.145,0.214,0.389,0.656,1,1,1,1,1,1,mismatch
0.2,0.442,0.2,0.545,0.667,0.79,1,1,1,1,1,1,mismatch
0.325,0.458,0.325,0.364,0.444,0.546,0,0,0.267,1,1,1,mismatch
0.167,0,0.167,0.364,0.556,0.439,0.422,0.422,0.267,1,1,1,mismatch
0.325,0.467,0.325,0.4,0.556,0.525,0.437,0.437,0.267,1,1,1,mismatch
0.4,0.68,0.4,0.308,0.444,0.574,0,0,0.267,1,1,1,mismatch
0.12,0,0.12,0.329,0.444,0.594,0.422,0.422,0.267,1,1,1,mismatch
0.24,0.433,0.24,0.314,0.444,0.528,0.437,0.437,0.267,1,1,1,mismatch
0.333,0.519,0.333,0.231,0.4,0.588,0,0,1,1,1,1,mismatch
0.311,0.552,0.311,0.338,0.778,0.1,0.69,0.69,0.457,1,1,1,mismatch
0.167,0,0.167,0.179,0.483,0,0,0,0.457,1,1,1,mismatch
0.327,0.513,0.317,0.6,0.733,0.716,0,0,0.4,1,1,1,mismatch
0.18,0.388,0.143,0.325,0.639,0.694,0.38,0.38,0.167,1,1,1,mismatch
0.2,0,0.133,0.363,0.639,0.638,0.306,0.306,0.125,1,1,1,mismatch
0.258,0.456,0.133,0.235,0.467,0.56,0.682,0.682,0.4,1,1,1,mismatch
0.55,0,0.289,0.133,0.467,0.587,1,1,1,1,1,1,mismatch
0.425,0.489,0.2,0.75,0.75,0.875,1,1,1,1,1,1,mismatch
0.275,0.46,0.15,0.75,0.75,0.875,1,1,1,1,1,1,mismatch
0.258,0.583,0.267,0.25,0.422,0.681,0,0,0.3,1,1,1,mismatch
0.45,0.494,0.222,0.107,0.356,0.536,1,1,1,1,1,1,mismatch
0.583,0.377,0.244,0.107,0.356,0.536,1,1,1,1,1,1,mismatch
0.25,0,0.2,0.117,0.222,0.517,0,0,0.3,1,1,1,mismatch
0.487,0.585,0.16,0.75,0.75,0.925,1,1,1,1,1,1,mismatch
0.36,0.595,0.367,0.117,0.311,0.578,0,0,0.3,1,1,1,mismatch
0.213,0,0.267,0.117,0.311,0.578,0,0,0.3,1,1,1,mismatch
0.367,0.406,0.367,0.083,0.222,0.517,?,?,?,1,1,1,mismatch
0.44,0.471,0.367,0.25,0.444,0.675,?,?,?,1,1,1,mismatch
0.367,0.431,0.367,0.167,0.333,0,?,?,?,1,1,1,mismatch
0.333,0.417,0.267,0.071,0.217,0.532,0.5,0.5,0.167,1,1,1,mismatch
0.5,0.315,0.5,0.356,0.529,0.629,0.484,0.484,0.229,1,1,1,mismatch
0.551,0.498,0.333,0.2,0.389,0.521,0.437,0.437,0.267,1,1,1,mismatch
0.344,0.494,0.2,0.367,0.444,0.663,0,0,0.267,1,1,1,mismatch
0.411,0.458,0.25,0.343,0.444,0.607,0,0,0.267,1,1,1,mismatch
0.493,0,0.222,0.75,0.75,0.875,1,1,1,1,1,1,mismatch
0.658,0.689,0.511,0.1,0.328,0.528,1,1,1,1,1,1,mismatch
0.4,0.45,0.133,0.1,0.244,0.475,1,1,1,1,1,1,mismatch
0.55,0.706,0.429,0.225,0.278,0.508,1,1,1,1,1,1,mismatch
0.244,0.401,0.267,0.2,0.311,0,0.422,0.422,0.267,1,1,1,mismatch
0.198,0.549,0.25,0.233,0.289,0.533,0.456,0.456,0.32,1,1,1,mismatch
0.2,0.1,0.2,0.147,0.554,0.476,0.433,0.433,0.68,1,1,1,mismatch
0.32,0,0.2,0.227,0.419,0.544,0,0.1,0.4,1,1,1,mismatch
0.55,0.547,0.4,0.308,0.806,0.758,0.422,0.422,0.267,1,1,1,mismatch
0.45,0.534,0.167,0.235,0.556,0.575,0,0,0.457,1,1,1,mismatch
0.218,0.484,0.286,0.433,0.556,0.617,0,0,1,1,1,1,mismatch
0.41,0.519,0.25,0.308,0.383,0.56,0.437,0.437,0.267,1,1,1,mismatch
0.52,0.512,0.314,0.483,0.5,0.66,0,0,0.267,1,1,1,mismatch
0.417,0.55,0.325,0.45,0.85,0.66,0,0,0.267,1,1,1,mismatch
0.293,0.48,0.286,0.333,0.383,0.57,0.69,0.69,0.457,1,1,1,mismatch
0.6,0,0.34,0.417,0.444,0.734,1,1,1,1,1,1,mismatch
0.285,0.6,0.267,0.262,0.417,0.465,0,0.1,0.4,1,1,1,mismatch
0.625,0.917,1,0.118,0.375,0.56,1,1,1,1,1,1,mismatch
0.32,0.578,0.32,0.125,0.143,0.455,0,0.1,0.4,1,1,1,mismatch
0.24,0.419,0.24,0.338,0.556,0.675,0.345,0.345,0.143,1,1,1,mismatch
0.2,0,0.2,0.308,0.556,0.565,0,0.1,0.4,1,1,1,mismatch
0.251,0.481,0.267,0.308,0.556,0.645,0.395,0.395,0.52,1,1,1,mismatch
0.316,0,0.211,0.692,0.75,0.862,0.456,0.456,0.32,1,1,1,mismatch
0.237,0,0.333,0.308,0.639,0.669,0,0.1,0.4,1,1,1,mismatch
0.206,0.48,0.2,0.308,0.639,0.669,0,0,0.267,1,1,1,mismatch
0.242,0,0.116,0.2,0.333,0.372,0.373,0.373,0.167,1,1,1,mismatch
0.224,0,0.325,0.171,0.333,0.434,0.395,0.395,0.52,1,1,1,mismatch
0.366,0,0.45,0.333,0.667,0.704,0.456,0.456,0.32,1,1,1,mismatch
1,0.389,0.378,0.1,0.194,0.574,0.424,0.424,0.286,1,1,1,mismatch
0.32,0.394,0.178,0.312,0.521,0.634,0,0,0.275,1,1,1,mismatch
0.333,0,0.178,0.25,0.556,0.634,0,0.1,0.118,1,1,1,mismatch
0.533,0.603,0.186,0.1,0.333,0.574,0.69,0.69,0.457,1,1,1,mismatch
0.333,0.459,0.2,0.075,0.644,0.615,0,0,0.486,1,1,1,mismatch
0.272,0.552,0.2,0.363,0.778,0.75,0.391,0.391,0.25,1,1,1,mismatch
0.451,0,0.124,0,0,0,0.626,0.626,0.657,1,1,1,mismatch
0.225,0,0.2,0.275,0.556,0.694,0.424,0.424,0.286,1,1,1,mismatch
0.2,0,0.2,0,0,0,0.549,0.549,0.231,1,1,1,mismatch
0.22,0.522,0.24,0.333,0.544,0.578,0.437,0.437,0.267,1,1,1,mismatch
0.2,0.417,0.2,0.267,0.556,0.668,0.626,0.626,0.657,1,1,1,mismatch
0.64,0.73,0.64,0.333,0.556,0.617,0.415,0.415,0.433,1,1,1,mismatch
0.525,0,0.212,1,1,1,0.429,0.429,0.229,1,1,1,mismatch
0.575,0.412,0.375,1,0.875,0.973,0.429,0.429,0.229,1,1,1,mismatch
0.308,0.484,0.086,1,1,1,0.357,0.357,0.314,1,1,1,mismatch
0.198,0.47,0.25,1,0.875,0.973,1,1,1,1,1,1,mismatch
0.29,0.386,0.157,1,1,1,0,0,0.229,1,1,1,mismatch
0.55,0.564,0.212,0.087,0.442,0.637,0,0,0.514,1,1,1,mismatch
0.517,0.526,0.16,0.907,0.875,0.913,0.509,0.509,0.218,1,1,1,mismatch
0.293,0.408,0.217,0.314,0.542,0.714,0.456,0.456,0.182,1,1,1,mismatch
0.36,0.494,0.217,0.911,0.917,0.97,0.455,0.455,0.145,1,1,1,mismatch
0.283,0,0.25,0.8,0.708,0.76,0,0,0.429,1,1,1,mismatch
0.367,0.489,0.267,0.911,0.917,0.97,0.411,0.411,0.143,1,1,1,mismatch
0.4,0,0.183,0.833,0.833,0.926,0.323,0.323,0.143,1,1,1,mismatch
0.367,0.522,0.267,0.833,0.833,0.926,0.361,0.361,0.32,1,1,1,mismatch
0.411,0.614,0.189,0.314,0.542,0.714,0.456,0.456,0.2,1,1,1,mismatch
0.347,0.478,0.375,0.286,0.542,0.608,0.402,0.402,0.229,1,1,1,mismatch
0.411,0,0.18,0.314,0.542,0.714,0.304,0.304,0.229,1,1,1,mismatch
0.307,0.558,0.105,0.286,0.542,0.714,0.47,0.47,0.2,1,1,1,mismatch
0.397,0,0.2,0.286,0.542,0.714,0.421,0.421,0.4,1,1,1,mismatch
0.262,0.606,0.25,0.8,0.708,0.76,0.456,0.456,0.229,1,1,1,mismatch
0.307,0.643,0.158,0.833,0.833,0.926,0.411,0.411,0.229,1,1,1,mismatch
0.451,0.516,0.24,0.833,0.833,0.926,0.527,0.527,0.28,1,1,1,mismatch
0.4,0.397,0.2,0.133,0.422,0.498,0,0,0.429,1,1,1,mismatch
0.367,0,0.275,0.133,0.311,0.45,0.707,0.707,0.68,1,1,1,mismatch
0.333,0.603,0.25,0.8,0.778,0.76,0.429,0.429,0.229,1,1,1,mismatch
0.4,0,0.25,0.907,1,0.913,0,0,0.229,1,1,1,mismatch
0.25,0.525,0.25,0.907,1,0.913,0.707,0.707,0.68,1,1,1,mismatch
0.333,0.625,0.333,0.133,0.467,0.454,0,0,0.429,1,1,1,mismatch
0.233,0.528,0.233,0.133,0.467,0.454,0.707,0.707,0.68,1,1,1,mismatch
0.327,0.532,0.133,0.11,0.521,0.578,0.508,0.508,0.091,1,1,1,mismatch
0.189,0,0.16,0.15,0.331,0.592,0.489,0.489,0.229,1,1,1,mismatch
0.667,0.567,0.231,0.11,0.521,0.585,0,0,0.145,1,1,1,mismatch
0.442,0,0.244,0.11,0.521,0.585,0.509,0.509,0.218,1,1,1,mismatch
0.327,0.532,0.133,0.11,0.521,0.585,0,0,0.145,1,1,1,mismatch
0.327,0.514,0.123,0.11,0.521,0.585,0.527,0.527,0.44,1,1,1,mismatch
0.293,0,0.178,0.11,0.517,0.578,0.317,0.317,0.143,1,1,1,mismatch
0.343,0.506,0.22,0.136,0.583,0.577,0.409,0.409,0.229,1,1,1,mismatch
0.333,0.487,0.167,1,1,0.994,0.523,0.523,0.15,1,1,1,mismatch
0.4,0.667,0.311,1,1,0.994,0,0,0.167,1,1,1,mismatch
0.66,0.677,0.5,1,1,0.994,0.428,0.428,0.32,1,1,1,mismatch
0.767,0,0.21,0.294,0.683,0.546,0,0,0.229,1,1,1,mismatch
0.422,0,0.2,0.341,0.889,0.861,0.574,0.574,0.123,1,1,1,mismatch
0.26,0.43,0.32,0.826,0.85,0.922,0,0,0.343,1,1,1,mismatch
0.367,0.549,0.25,0.826,0.85,0.922,0.409,0.409,0.229,1,1,1,mismatch
0.36,0,0.182,0.167,0.473,0.563,0.482,0.482,0.182,1,1,1,mismatch
0.32,0,0.145,0.864,0.85,0.934,0,0,0.167,1,1,1,mismatch
0.26,0.43,0.32,0.818,0.85,0.907,0.428,0.428,0.32,1,1,1,mismatch
0.25,0,0.2,0.826,0.85,0.922,0.524,0.524,0.229,1,1,1,mismatch
0.24,0,0.24,0.189,0.54,0.606,0.562,0.606,0.429,1,1,1,mismatch
0.4,0.428,0.4,0.818,0.85,0.907,0.511,0.56,0.429,1,1,1,mismatch
0.378,0.587,0.138,0.826,0.8,0.884,0.715,0.743,0.273,1,1,1,mismatch
0.267,0.436,0.154,1,1,0.994,0,0,0.143,1,1,1,mismatch
0.328,0.529,0.182,0.818,0.8,0.867,0.715,0.743,0.273,1,1,1,mismatch
0.413,0.556,0.18,0.861,0.87,0.948,0.411,0.411,0.143,1,1,1,mismatch
0.283,0.592,0.246,0.826,0.85,0.922,0.361,0.361,0.32,1,1,1,mismatch
0.346,0.43,0.137,0.111,0.453,0.517,0.323,0.323,0.143,1,1,1,mismatch
0.311,0.478,0.16,0.111,0.453,0.517,0.361,0.361,0.32,1,1,1,mismatch
0.276,0.519,0.129,0.11,0.517,0.578,0.361,0.361,0.32,1,1,1,mismatch
0.278,0.406,0.267,0.818,0.85,0.907,1,1,1,1,1,1,mismatch
0.25,0.64,0.333,0.818,0.85,0.907,0.361,0.361,0.32,1,1,1,mismatch
0.35,0.552,0.2,1,1,0.994,0.512,0.512,0.143,1,1,1,mismatch
0.2,0.447,0.2,0.864,0.85,0.934,0.524,0.524,0.229,1,1,1,mismatch
0.35,0,0.2,0.12,0.537,0.615,0,0,0.314,1,1,1,mismatch
0.167,0.361,0.167,1,1,0.994,0.562,0.606,0.429,1,1,1,mismatch
0.367,0.562,0.367,1,1,0.994,0.562,0.562,0.44,1,1,1,mismatch
0.4,0.502,0.35,1,1,1,0.409,0.409,0.314,1,1,1,mismatch
0.542,0.464,0.325,1,1,1,0.429,0.429,0.229,1,1,1,mismatch
0.467,0.472,0.25,0.167,0.407,0.519,0,0,0.429,1,1,1,mismatch
0.317,0.431,0.175,0.818,0.85,0.907,0,0,0.229,1,1,1,mismatch
0.225,0,0.2,0.818,0.85,0.907,0.707,0.707,0.68,1,1,1,mismatch
0.242,0.549,0.25,1,1,0.994,0.409,0.409,0.314,1,1,1,mismatch
0.383,0.529,0.113,1,1,1,0.484,0.536,0.314,1,1,1,mismatch
0.333,0.469,0.2,0.818,0.8,0.867,0.552,0.552,0.229,1,1,1,mismatch
0.342,0,0.182,0.818,0.8,0.867,0.694,0.725,0.25,1,1,1,mismatch
0.354,0.483,0.2,0.11,0.467,0.54,0.395,0.395,0.52,1,1,1,mismatch
0.297,0.458,0.145,1,1,0.994,0.484,0.536,0.314,1,1,1,mismatch
0.383,0.421,0.2,1,1,1,0.361,0.361,0.32,1,1,1,mismatch
0.343,0.481,0.169,0.111,0.387,0.476,0,0,0.2,1,1,1,mismatch
0.35,0.621,0.231,0.111,0.387,0.476,1,1,1,1,1,1,mismatch
0.133,0,0.167,0.927,0.92,0.96,0.361,0.361,0.32,1,1,1,mismatch
0.3,0.619,0.433,0.927,0.92,0.96,1,1,1,1,1,1,mismatch
0.393,0.1,0.22,0.864,0.85,0.934,0,0,0.429,1,1,1,mismatch
0.444,0.547,0.185,0.14,0.537,0.615,0,0,0.325,1,1,1,mismatch
0.25,0.595,0.25,1,1,0.973,0,0,0.229,1,1,1,mismatch
0.303,0.548,0.286,0.118,0.294,0,0.423,0.423,0.143,1,1,1,mismatch
0.311,0.633,0.158,0.833,0.833,0.926,0.357,0.357,0.314,1,1,1,mismatch
0.444,0.51,0.28,0.833,0.833,0.926,0.395,0.395,0.52,1,1,1,mismatch
0.251,0.516,0.16,1,1,1,0,0,0.2,1,1,1,mismatch
0.178,0,0.167,0.111,0.475,0.48,0.323,0.323,0.143,1,1,1,mismatch
0.276,0,0.3,0.111,0.475,0.48,0,0,0.2,1,1,1,mismatch
0.267,0.411,0.333,0.111,0.475,0.48,0.361,0.361,0.32,1,1,1,mismatch
0.167,0.411,0.167,0.111,0.475,0.48,1,1,1,1,1,1,mismatch
0.178,0.404,0.178,0.15,0.331,0.592,0.429,0.429,0.229,1,1,1,mismatch
0.333,0.626,0.222,0.11,0.521,0.585,0,0,0.143,1,1,1,mismatch
0.55,0.63,0.244,0.11,0.521,0.585,0,0,0.314,1,1,1,mismatch
0.32,0,0.178,0.11,0.521,0.585,0.411,0.411,0.143,1,1,1,mismatch
0.32,0,0.178,0.11,0.521,0.585,0.395,0.395,0.52,1,1,1,mismatch
0.2,0,0.16,0.091,0.529,0.583,0,0,0.229,1,1,1,mismatch
0.5,0.636,0.222,0.091,0.529,0.583,0,0,0.229,1,1,1,mismatch
0.367,0.506,0.22,0.091,0.529,0.583,0,0,0.429,1,1,1,mismatch
0.32,0.399,0.22,0.091,0.529,0.583,0.707,0.707,0.68,1,1,1,mismatch
0.442,0.501,0.244,1,1,1,0,0,0.118,1,1,1,mismatch
0.333,0.487,0.167,1,1,1,0.577,0.577,0.2,1,1,1,mismatch
0.287,0.487,0.092,1,1,1,0,0,0.4,1,1,1,mismatch
0.35,0.667,0.311,1,1,1,0.477,0.581,0.327,1,1,1,mismatch
0.4,0.501,0.178,1,1,1,0,0,0.32,1,1,1,mismatch
0.66,0.677,0.5,1,1,1,0.361,0.361,0.32,1,1,1,mismatch
0.653,0,0.323,0.28,0.528,0,0,0,0.429,1,1,1,mismatch
0.511,0,0.2,0.118,0.581,0.533,0,0,0.229,1,1,1,mismatch
0.5,0,0.2,0.29,0.792,0.835,0.477,0.581,0.327,1,1,1,mismatch
0.36,0,0.15,0.167,0.5,0.525,0.477,0.581,0.327,1,1,1,mismatch
0.24,0,0.24,0.189,0.667,0.613,0.361,0.361,0.32,1,1,1,mismatch
0.3,0.428,0.4,0.818,0.85,0.918,0,0,0.32,1,1,1,mismatch
0.4,0.474,0.182,1,1,1,0,0,0.143,1,1,1,mismatch
0.4,0.451,0.236,0.818,0.8,0.879,0.552,0.552,0.229,1,1,1,mismatch
0.325,0.586,0.182,0.818,0.8,0.879,0.694,0.725,0.25,1,1,1,mismatch
0.25,0.399,0.2,0.17,0.467,0.66,0.69,0.69,0.457,1,1,1,mismatch
0.167,0.556,0.167,1,1,1,0.361,0.361,0.32,1,1,1,mismatch
0.467,0,0.467,0.176,0.639,0.683,0.484,0.484,0.143,1,1,1,mismatch
0.367,0.619,0.246,0.765,0.75,0.746,0.676,0.676,0.4,1,1,1,mismatch
0.4,0.465,0.286,0.4,0.444,0.712,0.413,0.413,0.367,0.431,0.431,0.2,mismatch
0.4,0.465,0.286,0.293,0.5,0.561,0.431,0.431,0.367,0.431,0.431,0.2,mismatch
0.433,0,0.108,0.733,0.75,0.92,0,0,0.314,0.373,0.373,0.167,mismatch
0.7,0.464,0.56,0.157,0.313,0,0.48,0.48,0.257,0.429,0.429,0.171,mismatch
0.3,0.38,0.167,0.125,0.233,0.507,0,0,0.286,1,1,1,mismatch
0.26,0.459,0.178,0.235,0.567,0.672,1,1,1,1,1,1,mismatch
