@RELATION Restaurant

@ATTRIBUTE name_cosine NUMERIC 
@ATTRIBUTE name_jaccard NUMERIC 
@ATTRIBUTE name_jaro NUMERIC 
@ATTRIBUTE name_jaro_winkler NUMERIC 
@ATTRIBUTE name_lev NUMERIC 
@ATTRIBUTE name_mongeelkan NUMERIC 
@ATTRIBUTE name_qg NUMERIC 
@ATTRIBUTE name_smith_waterman NUMERIC 
@ATTRIBUTE name_exact NUMERIC 
@ATTRIBUTE addr_cosine NUMERIC 
@ATTRIBUTE addr_jaccard NUMERIC 
@ATTRIBUTE addr_jaro NUMERIC 
@ATTRIBUTE addr_jaro_winkler NUMERIC 
@ATTRIBUTE addr_lev NUMERIC 
@ATTRIBUTE addr_mongeelkan NUMERIC 
@ATTRIBUTE addr_qg NUMERIC 
@ATTRIBUTE addr_smith_waterman NUMERIC 
@ATTRIBUTE addr_exact NUMERIC 
@ATTRIBUTE type_cosine NUMERIC 
@ATTRIBUTE type_jaccard NUMERIC 
@ATTRIBUTE type_jaro NUMERIC 
@ATTRIBUTE type_jaro_winkler NUMERIC 
@ATTRIBUTE type_lev NUMERIC 
@ATTRIBUTE type_mongeelkan NUMERIC 
@ATTRIBUTE type_qg NUMERIC 
@ATTRIBUTE type_smith_waterman NUMERIC 
@ATTRIBUTE type_exact NUMERIC 
@ATTRIBUTE city_cosine NUMERIC 
@ATTRIBUTE city_jaccard NUMERIC 
@ATTRIBUTE city_jaro NUMERIC 
@ATTRIBUTE city_jaro_winkler NUMERIC 
@ATTRIBUTE city_lev NUMERIC 
@ATTRIBUTE city_mongeelkan NUMERIC 
@ATTRIBUTE city_qg NUMERIC 
@ATTRIBUTE city_smith_waterman NUMERIC 
@ATTRIBUTE city_exact NUMERIC 
@ATTRIBUTE class { match, mismatch }

@DATA
0,0,0.56,0.56,0.25,0.32,0,0.229,0,0.204,0.111,0.502,0.502,0.333,0.708,0.238,0.286,0,0,0,0,0,0.143,0.233,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.467,0.467,0,0.5,0,0.2,0,0.5,0.333,0.886,0.886,0.733,0.75,0.485,0.671,0,0,0,0.426,0.426,0.077,0.32,0,0.32,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.167,0.5,0,0.28,0,0.204,0.111,0,0,0.458,0.75,0.326,0.453,0,0.707,0.5,0.821,0.928,0.462,0.633,0.522,1,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.25,0.437,0,0.154,0,0.333,0.2,0.729,0.756,0.5,0.589,0.323,0.308,0,0,0,0.519,0.519,0.182,0.222,0,0.222,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.398,0.398,0.1,0.287,0,0.143,0,0,0,0,0.1,0.267,0.378,0.125,0.154,0,0,0,0.436,0.436,0.273,0.289,0,0.289,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.398,0.398,0.15,0.267,0.065,0.229,0,0,0,0.479,0.531,0.211,0.5,0.109,0.231,0,0,0,0.474,0.474,0.154,0.25,0,0.145,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.433,0.433,0.1,0.357,0,0.4,0,0.289,0.167,0.581,0.581,0.357,0.433,0.258,0.308,0,0,0,0.558,0.558,0.231,0.236,0,0.236,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.442,0.442,0.154,0.211,0,0.286,0,0,0,0.66,0.694,0.333,0.311,0.121,0.143,0,0,0,0.637,0.637,0.333,0.356,0.273,0.356,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.48,0.48,0.154,0.139,0,0.229,0,0,0,0.511,0.56,0.237,0.511,0.143,0.243,0,0,0,0.584,0.584,0.231,0.5,0.154,0.289,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.442,0.442,0.077,0.233,0,0.4,0,0.289,0.167,0.673,0.673,0.429,0.667,0.25,0.314,0,0,0,0.417,0.417,0.231,0.356,0.154,0.356,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.154,0.2,0,0.2,0,0.204,0.1,0.539,0.585,0.234,0.656,0.215,0.514,0,0,0,0.589,0.589,0.444,0.486,0.3,0.486,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.577,0.577,0.154,0.189,0,0.267,0,0.236,0.125,0.542,0.588,0.308,0.544,0.227,0.286,0,0,0,0.565,0.565,0.333,0.325,0.19,0.325,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.631,0.631,0.286,0.371,0,0.371,0,0.204,0.1,0.501,0.551,0.211,0.733,0.211,0.373,0,0,0,0,0,0.154,0.4,0.154,0.289,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.464,0.464,0.143,0.4,0,0.4,0,0,0,0.608,0.608,0.267,0.5,0.121,0.214,0,0,0,0,0,0.308,0.511,0.154,0.511,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.534,0.581,0.25,0.318,0.054,0.169,0,0.289,0.167,0.521,0.569,0.353,0.533,0.27,0.275,0,0,0,0.414,0.414,0,0.229,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.15,0.633,0,0.2,0,0.192,0.091,0.436,0.492,0.2,0.54,0.123,0.25,0,0,0,0.437,0.437,0,0.267,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.499,0.499,0.188,0.317,0,0.154,0,0.333,0.182,0.658,0.692,0.244,0.833,0.242,0.529,0,0,0,0,0,0.1,0.2,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.451,0.451,0.111,0.413,0,0.141,0,0.5,0.333,0.927,0.927,0.786,0.775,0.562,0.743,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.436,0.436,0.118,0.317,0.08,0.45,0,0.177,0.091,0.536,0.582,0.229,0.667,0.212,0.486,0,0.707,0.5,0.857,0.943,0.571,0.66,0.615,1,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.451,0.451,0.111,0.413,0,0.141,0,0.5,0.333,0.927,0.927,0.786,0.775,0.562,0.743,0,0.707,0.5,0.857,0.943,0.571,0.66,0.615,1,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.188,0.277,0,0.26,0,0,0,0.554,0.554,0.333,0.444,0.121,0.214,0,0,0,0.508,0.508,0,0.229,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.125,0.2,0,0.182,0,0.667,0.5,0.857,0.857,0.786,0.667,0.688,0.786,0,0,0,0,0,0.143,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.188,0.277,0,0.26,0,0,0,0.554,0.554,0.333,0.444,0.121,0.214,0,0,0,0,0,0.143,0.333,0,0.333,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.421,0.421,0.125,0.2,0,0.2,0,0,0,0.429,0.429,0.188,0.278,0.059,0.1,0,0,0,0.524,0.524,0,0.229,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.275,0.275,0.062,0.205,0,0.2,0,0,0,0.554,0.554,0.2,0.411,0.061,0.114,0,0,0,0,0,0,0.314,0,0.314,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.617,0.617,0.25,0.65,0.133,0.4,0,0.204,0.1,0.623,0.623,0.175,0.689,0.207,0.5,0,0,0,0,0,0.333,0.286,0,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.188,0.32,0,0.182,0,0,0,0.497,0.497,0.2,0.389,0.061,0.071,0,0,0,0,0,0,0.314,0,0.314,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.594,0.594,0.222,0.354,0.053,0.2,0,0.204,0.1,0.623,0.623,0.175,0.689,0.207,0.5,0,0,0,0.524,0.524,0,0.229,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.505,0.505,0.091,0.32,0,0.16,0,0,0,0.497,0.497,0.267,0.333,0.121,0.214,0,0,0,0.448,0.448,0,0.32,0,0.32,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.533,0.58,0.2,0.36,0.105,0.36,0,0.5,0.333,0.655,0.69,0.688,0.667,0.457,0.52,0,0,0,0.508,0.508,0.429,0.429,0.333,0.429,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.12,0,0.12,0,0.5,0.333,0.762,0.762,0.6,0.667,0.412,0.48,0,0,0,0.69,0.69,0.375,0.286,0.211,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.3,0,0.14,0,0,0,0.494,0.494,0.25,0.542,0.136,0.427,0,0,0,0.484,0.484,0.167,0.457,0.087,0.457,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.518,0.518,0.091,0.52,0,0.26,0,0.5,0.333,0.839,0.855,0.667,0.667,0.471,0.493,0,0,0,0.69,0.69,0.375,0.286,0.211,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.593,0.593,0.167,0.289,0,0.26,0,0,0,0.452,0.452,0.25,0.458,0.136,0.427,0,0,0,0.508,0.508,0.429,0.429,0.333,0.429,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.083,0.22,0,0.109,0,0,0,0.432,0.432,0.071,0.123,0,0.077,0,0,0,0,0,0,0.25,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.505,0.505,0.091,0.26,0,0.16,0,0,0,0.497,0.497,0.267,0.333,0.121,0.214,0,0,0,0.578,0.578,0.333,0.4,0,0.4,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.43,0.43,0.182,0.26,0,0.32,0,0,0,0.429,0.429,0.188,0.278,0.059,0.1,0,0,0,0,0,0,0.36,0,0.36,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.524,0.524,0.182,0.26,0.08,0.16,0,0,0,0.497,0.497,0.133,0.3,0.061,0.114,0,0,0,0.383,0.383,0.125,0.32,0,0.32,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.505,0.505,0.182,0.325,0,0.2,0,0.204,0.1,0.621,0.621,0.225,0.689,0.207,0.5,0,0,0,0.428,0.428,0.167,0.24,0,0.24,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.57,0.57,0.182,0.22,0.077,0.109,0,0,0,0.497,0.497,0.2,0.389,0.061,0.1,0,0,0,0.383,0.383,0.125,0.32,0,0.32,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.264,0.264,0.056,0.26,0,0.145,0,0.204,0.1,0.586,0.586,0.2,0.689,0.207,0.5,0,0,0,0,0,0,0.36,0,0.36,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.394,0.394,0,0.2,0,0.145,0,0,0,0.498,0.498,0.267,0.444,0.121,0.214,0,0,0,0.383,0.383,0.125,0.32,0,0.32,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.522,0.522,0.176,0.385,0,0.236,0,0,0,0,0,0.2,0.444,0.093,0.214,0,0,0,0.533,0.533,0.2,0.4,0,0.4,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.399,0.399,0.077,0.5,0,0.1,0,0.5,0.333,0.817,0.817,0.714,0.75,0.516,0.677,0,0,0,0.361,0.361,0.125,0.267,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.207,0.6,0,0.138,0,0.236,0.125,0.724,0.752,0.32,0.667,0.318,0.48,0,0,0,0,0,0,0.314,0,0.314,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.5,0.5,0.188,0.252,0,0.3,0,0.204,0.1,0.497,0.547,0.143,0.583,0.164,0.373,0,0,0,0.562,0.562,0.143,0.44,0,0.44,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0,0,0,0,0,0,0.611,0.611,0.222,0.75,0.041,0.444,0,0,0,0.869,0.869,0.75,0.771,0.421,0.771,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.2,0.55,0,0.2,0,0,0,0,0,0.102,0.467,0,0.222,0,0,0,0,0,0.2,0.333,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.525,0.525,0.2,0.35,0,0.138,0,0,0,0.516,0.516,0.143,0.311,0,0.111,0,0,0,0,0,0.2,0.333,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.322,0.322,0.2,0.92,0.08,0.767,0,0,0,0.565,0.565,0.125,0.533,0.069,0.333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.437,0.437,0.143,0.2,0,0.2,0,0,0,0.535,0.535,0.2,0.667,0.053,0.378,0,0,0,0.345,0.345,0.125,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.167,0,0.167,0,0,0,0.515,0.515,0.1,0.667,0.113,0.444,0,0,0,0,0,0.154,0.286,0,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.373,0.373,0.143,0.333,0,0.333,0,0,0,0.462,0.462,0.105,0.75,0.057,0.444,0,0,0,0.411,0.411,0,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.422,0.422,0.1,0.4,0,0.2,0,0,0,0,0,0.143,0.7,0.074,0.333,0,0,0,0.345,0.345,0.125,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.473,0.473,0.067,0.351,0,0.371,0,0.204,0.111,0,0,0.36,0.625,0.267,0.375,0,0,0,0.345,0.345,0.125,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.322,0.322,0.2,0.562,0.08,0.767,0,0.204,0.111,0.642,0.642,0.5,0.667,0.35,0.412,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.067,0.396,0,0.178,0,0.333,0.182,0.522,0.522,0.225,0.583,0.167,0.325,0,0,0,0,0,0.154,0.286,0,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.389,0.389,0.133,0.344,0,0.22,0,0.5,0.333,0.78,0.78,0.625,0.625,0.471,0.543,0,0,0,0.345,0.345,0.125,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.532,0.532,0.286,0.6,0,0.217,0,0,0,0.594,0.594,0.316,0.454,0.049,0.156,0,0,0,0.562,0.562,0.286,0.4,0.25,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.286,0.267,0,0.167,0,0,0,0.548,0.548,0.292,0.458,0.043,0.105,0,0,0,0.414,0.414,0.1,0.533,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.296,0.296,0.083,0.329,0,0.178,0,0,0,0,0,0.222,0.6,0.059,0.137,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.502,0.502,0.25,0.693,0.056,0.417,0,0,0,0,0,0.244,0.6,0.062,0.116,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.472,0.472,0.083,0.367,0,0.15,0,0,0,0.445,0.445,0.196,0.533,0.058,0.116,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.645,0.645,0.333,0.55,0.148,0.236,0,0,0,0,0,0.244,0.6,0.062,0.116,0,0,0,0.414,0.414,0.1,0.533,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.553,0.553,0.158,0.5,0.069,0.5,0,0.5,0.333,0.776,0.799,0.643,0.708,0.438,0.443,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.528,0.528,0.25,0.267,0,0.267,0,0,0,0,0,0.268,0.542,0.169,0.357,0,0,0,0.456,0.456,0.143,0.253,0,0.133,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.24,0,0.2,0,0.5,0.333,0.776,0.799,0.643,0.708,0.438,0.486,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.466,0.519,0.111,0.256,0.069,0.257,0,0,0,0.508,0.508,0.214,0.444,0.125,0.214,0,0,0,0.472,0.472,0.25,0.333,0.182,0.333,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.466,0.519,0.111,0.256,0.069,0.257,0,0,0,0.508,0.508,0.214,0.444,0.125,0.214,0,0,0,0.419,0.419,0.091,0.267,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0.408,0.25,0,0,0.333,0.517,0.294,0.333,0,0.258,0.143,0,0,0.25,0.533,0.19,0.314,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.447,0.447,0.053,0.367,0,0.116,0,0.471,0.286,0.498,0.498,0.444,0.778,0.489,0.786,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.125,0.2,0,0.2,0,0.5,0.333,0.83,0.83,0.6,0.708,0.424,0.529,0,0,0,0.361,0.361,0.125,0.333,0,0.333,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.541,0.541,0.222,0.333,0,0.2,0,0,0,0.495,0.495,0.268,0.708,0.133,0.213,0,0,0,0,0,0.308,0.533,0.174,0.533,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.077,0.8,0,0.32,0,0.5,0.333,0,0,0.533,0.667,0.353,0.373,0,0,0,0,0,0.1,0.333,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.3,0,0.2,0,0.5,0.333,0,0,0.6,0.667,0.412,0.48,0,0,0,0.444,0.444,0,0.267,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0,0.3,0,0.3,0,0,0,0.482,0.534,0.143,0.4,0.065,0.077,0,0,0,0.626,0.626,0.385,0.657,0.167,0.657,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.535,0.535,0.2,0.489,0,0.213,0,0.25,0.143,0.779,0.779,0.733,0.65,0.424,0.657,0,0,0,0.429,0.429,0,0.286,0,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.333,0.333,0.1,0.363,0,0.44,0,0.25,0.143,0.794,0.794,0.667,0.562,0.424,0.629,0,0,0,0.395,0.395,0.143,0.52,0,0.52,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.25,0.489,0,0.246,0,0.5,0.333,0.797,0.797,0.714,0.75,0.5,0.643,0,0,0,0.395,0.395,0.143,0.52,0,0.52,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.549,0.549,0.2,0.38,0,0.267,0,0.333,0.182,0.497,0.497,0.16,0.625,0.147,0.286,0,0,0,0.429,0.429,0.143,0.229,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.439,0.439,0.15,0.318,0,0.333,0,0.189,0.1,0.491,0.491,0.37,0.625,0.267,0.429,0,0,0,0.405,0.405,0.071,0.24,0,0.171,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.588,0.712,0.3,0.433,0.162,0.262,0,0.167,0.083,0.651,0.651,0.214,0.625,0.167,0.514,0,0,0,0.395,0.395,0.143,0.52,0,0.52,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.535,0.535,0.2,0.484,0,0.213,0,0.25,0.143,0.779,0.779,0.733,0.65,0.424,0.657,0,0,0,0.429,0.429,0,0.286,0,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.422,0.422,0.133,0.333,0,0.32,0,0.5,0.333,0.822,0.84,0.733,0.708,0.529,0.587,0,0,0,0.562,0.562,0.143,0.44,0,0.44,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.527,0.575,0.172,0.667,0.048,0.356,0,0.236,0.125,0.564,0.564,0.16,0.6,0.174,0.294,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.385,0.385,0.125,0.36,0,0.26,0,0.258,0.143,0.668,0.668,0.2,0.611,0.186,0.357,0,0,0,0.492,0.492,0.286,0.533,0,0.533,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.282,0.282,0.125,0.311,0,0.222,0,0,0,0,0,0.225,0.667,0.103,0.286,0,0,0,0.575,0.575,0.308,0.567,0,0.567,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.604,0.604,0.125,0.417,0.133,0.3,0,0,0,0.495,0.495,0.176,0.294,0.029,0.229,0,0,0,0.556,0.556,0,0.267,0,0.267,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.465,0.465,0.062,0.367,0,0.533,0,0,0,0.455,0.455,0.208,0.444,0.048,0.143,0,0,0,0.514,0.514,0.125,0.533,0,0.533,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.481,0.481,0.062,0.487,0.057,0.213,0,0,0,0.452,0.452,0.122,0.278,0.03,0.229,0,0,0,0.514,0.514,0.125,0.533,0,0.533,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.444,0.444,0.083,0.25,0,0.25,0,0.177,0.091,0,0.1,0.188,0.542,0.119,0.267,0,0,0,0,0,0.1,0.533,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.489,0.54,0.133,0.433,0.08,0.467,0,0,0,0.415,0.415,0.275,0.708,0.172,0.357,0,0.707,0.5,0.857,0.943,0.571,0.66,0.615,1,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.519,0.519,0.071,0.417,0,0.246,0,0,0,0.522,0.57,0.167,0.396,0.054,0.133,0,0.707,0.5,0.792,0.917,0.375,0.6,0.462,1,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.458,0.458,0.071,0.675,0.067,0.25,0,0.5,0.333,0.701,0.701,0.6,0.75,0.412,0.493,0,0,0,0.345,0.345,0.125,0.143,0,0.143,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.083,0.35,0,0.4,0,0.5,0.333,0.696,0.696,0.533,0.667,0.353,0.387,0,0,0,0.429,0.429,0.143,0.229,0,0.229,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.167,0.567,0,0.244,0,0.25,0.143,0.622,0.622,0.467,0.625,0.235,0.347,0,0,0,0.428,0.428,0.188,0.286,0,0.286,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.154,0.66,0,0.167,0,0,0,0.404,0.404,0.22,0.5,0.067,0.227,0,0,0,0.373,0.373,0,0.167,0,0.167,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.556,0.556,0.2,0.433,0,0.2,0,0,0,0.247,0.247,0.118,0.35,0,0.236,0,0,0,0.373,0.373,0,0.167,0,0.167,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.389,0.389,0.111,0.333,0,0.222,0,0,0,0.552,0.552,0.278,0.611,0.054,0.173,0,0,0,0,0,0.083,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.505,0.505,0.056,0.342,0,0.153,0,0,0,0.552,0.552,0.2,0.5,0.043,0.133,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.111,0.342,0,0.367,0,0,0,0,0,0.171,0.311,0.032,0.144,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.389,0.389,0.111,0.333,0,0.222,0,0,0,0.552,0.552,0.278,0.611,0.054,0.173,0,0,0,0,0,0.2,0.533,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.451,0.451,0.167,0.417,0,0.118,0,0.408,0.222,0.771,0.794,0.37,0.822,0.471,0.911,0,1,1,1,1,1,1,1,1,1,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.477,0.477,0.176,0.367,0,0.267,0,0.224,0.125,0.542,0.588,0.36,0.617,0.227,0.28,0,0,0,0,0,0.083,0.2,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.426,0.426,0.111,0.275,0,0.2,0,0,0,0.537,0.583,0.244,0.458,0.1,0.2,0,0,0,0,0,0.083,0.2,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0,0,0.176,0.45,0,0.244,0,0,0,0.495,0.495,0.217,0.5,0.062,0.293,0,0,0,0,0,0.083,0.2,0,0.2,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.465,0.465,0.2,0.633,0.053,0.229,0,0,0,0.278,0.278,0.167,0.267,0.065,0.111,0,0,0,0.442,0.442,0.125,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.392,0.392,0,0.267,0,0.12,0,0.25,0.143,0.636,0.636,0.5,0.542,0.229,0.347,0,0,0,0.625,0.625,0.375,0.333,0.222,0.333,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
0,0,0.442,0.498,0.231,0.4,0.095,0.5,0,0.25,0.143,0.61,0.61,0.5,0.542,0.229,0.307,0,0,0,0.7,0.7,0.5,0.6,0.4,0.6,0,0.816,0.667,0.872,0.949,0.615,0.75,0.64,1,0,mismatch
